target,max_depth,Score,Baseline,Improvement,criterion,max_features,class_weight
Four_way_Target,5,0.2471647981336271,0.3907070183397058,-0.14354222020607868,entropy,auto,balanced
Four_way_Target,5,0.2471647981336271,0.3907070183397058,-0.14354222020607868,entropy,sqrt,balanced
Four_way_Target,4,0.23880500291620763,0.3907070183397058,-0.15190201542349815,gini,log2,balanced_subsample
Four_way_Target,4,0.23796254293305683,0.3907070183397058,-0.15274447540664896,gini,auto,balanced
Four_way_Target,4,0.23796254293305683,0.3907070183397058,-0.15274447540664896,gini,sqrt,balanced
Four_way_Target,4,0.23763851986261422,0.3907070183397058,-0.15306849847709156,entropy,log2,balanced
Four_way_Target,4,0.23750891063443716,0.3907070183397058,-0.15319810770526862,gini,log2,balanced
Four_way_Target,4,0.23660164603719785,0.3907070183397058,-0.15410537230250793,gini,auto,balanced_subsample
Four_way_Target,4,0.23660164603719785,0.3907070183397058,-0.15410537230250793,gini,sqrt,balanced_subsample
Four_way_Target,4,0.23582399066813556,0.3907070183397058,-0.15488302767157022,entropy,log2,balanced_subsample
Four_way_Target,4,0.23562957682587,0.3907070183397058,-0.1550774415138358,entropy,sqrt,balanced
Four_way_Target,4,0.23562957682587,0.3907070183397058,-0.1550774415138358,entropy,auto,balanced
Four_way_Target,4,0.23290778303415202,0.3907070183397058,-0.15779923530555376,entropy,auto,balanced_subsample
Four_way_Target,4,0.23290778303415202,0.3907070183397058,-0.15779923530555376,entropy,sqrt,balanced_subsample
Four_way_Target,3,0.22953794310154882,0.3907070183397058,-0.16116907523815696,gini,log2,balanced
Four_way_Target,3,0.22934352925928325,0.3907070183397058,-0.16136348908042253,entropy,log2,balanced
Four_way_Target,3,0.22869548311839802,0.3907070183397058,-0.16201153522130776,entropy,log2,balanced_subsample
Four_way_Target,3,0.22869548311839802,0.3907070183397058,-0.16201153522130776,gini,log2,balanced_subsample
Four_way_Target,2,0.22338150476313914,0.3907070183397058,-0.16732551357656664,gini,log2,balanced
Four_way_Target,3,0.22007646944462445,0.3907070183397058,-0.17063054889508134,entropy,sqrt,balanced
Four_way_Target,3,0.22007646944462445,0.3907070183397058,-0.17063054889508134,entropy,auto,balanced
Four_way_Target,3,0.2199468602164474,0.3907070183397058,-0.17076015812325837,gini,sqrt,balanced
Four_way_Target,3,0.2199468602164474,0.3907070183397058,-0.17076015812325837,gini,auto,balanced
Four_way_Target,2,0.21949322791782774,0.3907070183397058,-0.17121379042187804,entropy,log2,balanced
Four_way_Target,3,0.21890998639103104,0.3907070183397058,-0.17179703194867474,gini,sqrt,balanced_subsample
Four_way_Target,3,0.21890998639103104,0.3907070183397058,-0.17179703194867474,gini,auto,balanced_subsample
Four_way_Target,2,0.21845635409241138,0.3907070183397058,-0.1722506642472944,gini,log2,balanced_subsample
Four_way_Target,3,0.21703065258246387,0.3907070183397058,-0.1736763657572419,entropy,sqrt,balanced_subsample
Four_way_Target,3,0.21703065258246387,0.3907070183397058,-0.1736763657572419,entropy,auto,balanced_subsample
Four_way_Target,2,0.21696584796837534,0.3907070183397058,-0.17374117037133044,entropy,log2,balanced_subsample
Four_way_Target,2,0.21469768647527704,0.3907070183397058,-0.17600933186442874,gini,sqrt,balanced
Four_way_Target,2,0.21469768647527704,0.3907070183397058,-0.17600933186442874,gini,auto,balanced
Four_way_Target,2,0.2126239388244443,0.3907070183397058,-0.17808307951526148,entropy,sqrt,balanced
Four_way_Target,2,0.2126239388244443,0.3907070183397058,-0.17808307951526148,entropy,auto,balanced
Four_way_Target,2,0.21184628345538203,0.3907070183397058,-0.17886073488432375,gini,sqrt,balanced_subsample
Four_way_Target,2,0.21184628345538203,0.3907070183397058,-0.17886073488432375,gini,auto,balanced_subsample
Four_way_Target,2,0.20996694964681487,0.3907070183397058,-0.18074006869289092,entropy,auto,balanced_subsample
Four_way_Target,2,0.20996694964681487,0.3907070183397058,-0.18074006869289092,entropy,sqrt,balanced_subsample
Four_way_Target,1,0.20711554662691983,0.3907070183397058,-0.18359147171278595,gini,log2,balanced
Four_way_Target,1,0.20607867280150347,0.3907070183397058,-0.18462834553820232,entropy,log2,balanced
Four_way_Target,1,0.20355129285205106,0.3907070183397058,-0.18715572548765472,entropy,auto,balanced
Four_way_Target,1,0.20355129285205106,0.3907070183397058,-0.18715572548765472,entropy,sqrt,balanced
Four_way_Target,1,0.20206078672801503,0.3907070183397058,-0.18864623161169075,gini,sqrt,balanced
Four_way_Target,1,0.20206078672801503,0.3907070183397058,-0.18864623161169075,gini,auto,balanced
Four_way_Target,1,0.2013479359730413,0.3907070183397058,-0.1893590823666645,gini,log2,balanced_subsample
Four_way_Target,1,0.19992223446309376,0.3907070183397058,-0.19078478387661202,entropy,log2,balanced_subsample
Four_way_Target,1,0.19739485451364136,0.3907070183397058,-0.19331216382606442,gini,sqrt,balanced_subsample
Four_way_Target,1,0.19739485451364136,0.3907070183397058,-0.19331216382606442,gini,auto,balanced_subsample
Four_way_Target,1,0.19655239453049056,0.3907070183397058,-0.19415462380921522,entropy,auto,balanced_subsample
Four_way_Target,1,0.19655239453049056,0.3907070183397058,-0.19415462380921522,entropy,sqrt,balanced_subsample
